Id,Netto,Qta,Dim,Lav,Date,Cap,TipoAttivita,idMatrice,idCat,TipoCalc
369,446.52,77.44,4.0,1,2022-02-02,10010,BAR,1,4,T04
370,0.0,0.0,0.0,0,2022-02-02,10010,BAR,1,5,T04
371,199.68,118.63,5.0,1,2022-02-09,10010,BAR,1,1,T04
372,321.24,43.83,5.0,1,2022-02-09,10010,BAR,1,2,T04
373,42.88,9.34,3.0,1,2022-02-09,10010,BAR,1,3,T04
374,382.47,74.47,4.0,1,2022-02-09,10010,BAR,1,4,T04
375,0.0,0.0,0.0,0,2022-02-09,10010,BAR,1,5,T04
376,132.57,65.24,5.0,1,2022-02-11,10010,BAR,1,1,T04
377,228.63,59.66,5.0,1,2022-02-11,10010,BAR,1,2,T04
378,68.64,18.29,4.0,1,2022-02-11,10010,BAR,1,3,T04
379,610.71,133.23,6.0,1,2022-02-11,10010,BAR,1,4,T04
380,329.41,56.2,3.0,1,2022-02-11,10010,BAR,1,5,T04
381,0.0,0.0,0.0,0,2022-02-16,10010,BAR,1,1,T04
382,0.0,0.0,0.0,0,2022-02-16,10010,BAR,1,2,T04
383,0.0,0.0,0.0,0,2022-02-16,10010,BAR,1,3,T04
384,0.0,0.0,0.0,0,2022-02-16,10010,BAR,1,4,T04
385,0.0,0.0,0.0,0,2022-02-16,10010,BAR,1,5,T04
386,100.04,63.26,5.0,1,2022-02-18,10010,BAR,1,1,T04
387,335.05,73.01,5.0,1,2022-02-18,10010,BAR,1,2,T04
388,68.08,32.62,5.0,1,2022-02-18,10010,BAR,1,3,T04
389,552.33,128.7,6.0,1,2022-02-18,10010,BAR,1,4,T04
390,378.97,83.61,6.0,1,2022-02-18,10010,BAR,1,5,T04
391,111.89,75.12,5.0,1,2022-02-25,10010,BAR,1,1,T04
392,349.17,68.82,5.0,1,2022-02-25,10010,BAR,1,2,T04
393,68.96,29.03,5.0,1,2022-02-25,10010,BAR,1,3,T04
394,441.88,107.06,6.0,1,2022-02-25,10010,BAR,1,4,T04
395,630.55,93.78,4.0,1,2022-02-25,10010,BAR,1,5,T04
396,63.49,44.81,4.0,1,2022-02-27,10010,BAR,1,1,T04
397,173.18,61.4,5.0,1,2022-02-27,10010,BAR,1,2,T04
398,64.61,14.8,5.0,1,2022-02-27,10010,BAR,1,3,T04
399,621.57,99.21,7.0,1,2022-02-27,10010,BAR,1,4,T04
400,0.0,0.0,0.0,0,2022-02-27,10010,BAR,1,5,T04
401,90.48,27.24,4.0,1,2022-03-06,10010,BAR,1,1,T04
402,172.31,36.87,4.0,1,2022-03-06,10010,BAR,1,2,T04
403,59.3,38.43,4.0,1,2022-03-06,10010,BAR,1,3,T04
404,368.7,83.42,6.0,1,2022-03-06,10010,BAR,1,4,T04
405,0.0,0.0,0.0,0,2022-03-06,10010,BAR,1,5,T04
406,106.82,79.21,3.0,1,2022-03-08,10010,BAR,1,1,T04
407,516.22,78.66,3.0,1,2022-03-08,10010,BAR,1,2,T04
408,23.57,9.82,3.0,1,2022-03-08,10010,BAR,1,3,T04
409,517.42,85.9,4.0,1,2022-03-08,10010,BAR,1,4,T04
410,0.0,0.0,0.0,0,2022-03-08,10010,BAR,1,5,T04
411,272.08,128.64,4.0,1,2022-03-13,10010,BAR,1,1,T04
412,190.84,50.19,5.0,1,2022-03-13,10010,BAR,1,2,T04
413,166.23,51.58,5.0,1,2022-03-13,10010,BAR,1,3,T04
414,934.47,151.1,7.0,1,2022-03-13,10010,BAR,1,4,T04
415,0.0,0.0,0.0,0,2022-03-13,10010,BAR,1,5,T04
416,98.2,57.39,3.0,1,2022-03-15,10010,BAR,1,1,T04
417,378.22,65.74,4.0,1,2022-03-15,10010,BAR,1,2,T04
418,48.44,17.73,3.0,1,2022-03-15,10010,BAR,1,3,T04
419,196.62,53.0,3.0,1,2022-03-15,10010,BAR,1,4,T04
420,0.0,0.0,0.0,0,2022-03-15,10010,BAR,1,5,T04
421,160.06,62.93,3.0,1,2022-03-22,10010,BAR,1,1,T04
422,503.36,65.1,4.0,1,2022-03-22,10010,BAR,1,2,T04
423,44.56,26.42,3.0,1,2022-03-22,10010,BAR,1,3,T04
424,376.25,92.21,3.0,1,2022-03-22,10010,BAR,1,4,T04
425,0.0,0.0,0.0,0,2022-03-22,10010,BAR,1,5,T04
426,170.97,113.75,3.0,1,2022-03-24,10010,BAR,1,1,T04
427,331.37,79.34,4.0,1,2022-03-24,10010,BAR,1,2,T04
428,26.99,14.5,4.0,1,2022-03-24,10010,BAR,1,3,T04
429,353.5,54.31,4.0,1,2022-03-24,10010,BAR,1,4,T04
430,0.0,0.0,0.0,0,2022-03-24,10010,BAR,1,5,T04
431,106.05,50.33,4.0,1,2022-03-31,10010,BAR,1,1,T04
432,381.4,62.79,4.0,1,2022-03-31,10010,BAR,1,2,T04
433,42.88,11.21,3.0,1,2022-03-31,10010,BAR,1,3,T04
434,337.12,52.4,4.0,1,2022-03-31,10010,BAR,1,4,T04
435,0.0,0.0,0.0,0,2022-03-31,10010,BAR,1,5,T04
436,356.28,183.88,5.0,1,2022-04-02,10010,BAR,1,1,T04
437,647.95,111.64,6.0,1,2022-04-02,10010,BAR,1,2,T04
438,145.26,42.4,5.0,1,2022-04-02,10010,BAR,1,3,T04
439,1272.9,250.38,8.0,1,2022-04-02,10010,BAR,1,4,T04
440,821.21,133.47,5.0,1,2022-04-02,10010,BAR,1,5,T04
441,178.66,95.83,4.0,1,2022-04-07,10010,BAR,1,1,T04
442,574.82,88.46,5.0,1,2022-04-07,10010,BAR,1,2,T04
443,20.35,18.39,4.0,1,2022-04-07,10010,BAR,1,3,T04
444,168.6,40.48,4.0,1,2022-04-07,10010,BAR,1,4,T04
445,0.0,0.0,0.0,0,2022-04-07,10010,BAR,1,5,T04
446,284.9,162.83,5.0,1,2022-04-09,10010,BAR,1,1,T04
447,441.22,150.6,5.0,1,2022-04-09,10010,BAR,1,2,T04
448,215.4,47.91,4.0,1,2022-04-09,10010,BAR,1,3,T04
449,1608.34,232.17,6.0,1,2022-04-09,10010,BAR,1,4,T04
450,178.61,34.77,4.0,1,2022-04-09,10010,BAR,1,5,T04
451,415.45,211.97,5.0,1,2022-04-16,10010,BAR,1,1,T04
452,673.3,116.18,6.0,1,2022-04-16,10010,BAR,1,2,T04
453,314.39,81.8,4.0,1,2022-04-16,10010,BAR,1,3,T04
454,1114.42,253.99,8.0,1,2022-04-16,10010,BAR,1,4,T04
455,1879.59,186.25,5.0,1,2022-04-16,10010,BAR,1,5,T04
456,283.55,180.96,4.0,1,2022-04-18,10010,BAR,1,1,T04
457,762.71,120.44,5.0,1,2022-04-18,10010,BAR,1,2,T04
458,74.73,26.62,3.0,1,2022-04-18,10010,BAR,1,3,T04
459,688.13,169.25,6.0,1,2022-04-18,10010,BAR,1,4,T04
460,190.02,29.21,3.0,1,2022-04-18,10010,BAR,1,5,T04
461,289.85,119.71,5.0,1,2022-04-25,10010,BAR,1,1,T04
462,665.54,104.85,6.0,1,2022-04-25,10010,BAR,1,2,T04
463,97.91,29.15,3.0,1,2022-04-25,10010,BAR,1,3,T04
464,738.85,128.99,6.0,1,2022-04-25,10010,BAR,1,4,T04
465,0.0,0.0,0.0,0,2022-04-25,10010,BAR,1,5,T04
466,104.59,66.51,5.0,1,2022-04-27,10010,BAR,1,1,T04
467,379.27,63.95,5.0,1,2022-04-27,10010,BAR,1,2,T04
468,53.94,20.7,3.0,1,2022-04-27,10010,BAR,1,3,T04
469,257.31,67.51,3.0,1,2022-04-27,10010,BAR,1,4,T04
470,0.0,0.0,0.0,0,2022-04-27,10010,BAR,1,5,T04
471,182.67,80.47,4.0,1,2022-05-02,10010,BAR,1,1,T04
472,559.55,81.48,5.0,1,2022-05-02,10010,BAR,1,2,T04
473,22.68,5.39,3.0,1,2022-05-02,10010,BAR,1,3,T04
474,277.2,54.7,3.0,1,2022-05-02,10010,BAR,1,4,T04
475,0.0,0.0,0.0,0,2022-05-02,10010,BAR,1,5,T04
476,324.18,133.94,5.0,1,2022-05-04,10010,BAR,1,1,T04
477,597.97,62.61,5.0,1,2022-05-04,10010,BAR,1,2,T04
478,115.0,30.5,3.0,1,2022-05-04,10010,BAR,1,3,T04
479,694.08,107.18,4.0,1,2022-05-04,10010,BAR,1,4,T04
480,0.0,0.0,0.0,0,2022-05-04,10010,BAR,1,5,T04
481,0.0,0.0,0.0,0,2022-05-11,10010,BAR,1,1,T04
482,0.0,0.0,0.0,0,2022-05-11,10010,BAR,1,2,T04
483,0.0,0.0,0.0,0,2022-05-11,10010,BAR,1,3,T04
484,0.0,0.0,0.0,0,2022-05-11,10010,BAR,1,4,T04
485,0.0,0.0,0.0,0,2022-05-11,10010,BAR,1,5,T04
486,161.29,97.19,5.0,1,2022-05-13,10010,BAR,1,1,T04
487,748.53,96.14,6.0,1,2022-05-13,10010,BAR,1,2,T04
488,89.73,31.86,4.0,1,2022-05-13,10010,BAR,1,3,T04
489,756.65,141.36,8.0,1,2022-05-13,10010,BAR,1,4,T04
490,828.3,121.75,3.0,1,2022-05-13,10010,BAR,1,5,T04
491,192.93,104.13,5.0,1,2022-05-20,10010,BAR,1,1,T04
492,494.15,74.05,6.0,1,2022-05-20,10010,BAR,1,2,T04
493,64.76,15.81,4.0,1,2022-05-20,10010,BAR,1,3,T04
494,784.08,140.81,5.0,1,2022-05-20,10010,BAR,1,4,T04
495,380.15,52.77,3.0,1,2022-05-20,10010,BAR,1,5,T04
496,0.0,0.0,0.0,0,2022-01-01,10010,BAR,1,1,T04
497,0.0,0.0,0.0,0,2022-01-01,10010,BAR,1,2,T04
498,401.4,100.73,7.0,1,2022-01-01,10010,BAR,1,3,T04
499,1169.27,192.91,7.0,1,2022-01-01,10010,BAR,1,4,T04
500,0.0,0.0,0.0,0,2022-01-01,10010,BAR,1,5,T04
501,100.19,66.23,5.0,1,2022-01-02,10010,BAR,1,1,T04
502,639.8,137.03,5.0,1,2022-01-02,10010,BAR,1,2,T04
503,546.2,163.8,6.0,1,2022-01-02,10010,BAR,1,3,T04
504,882.79,170.12,7.0,1,2022-01-02,10010,BAR,1,4,T04
505,0.0,0.0,0.0,0,2022-01-02,10010,BAR,1,5,T04
506,204.49,110.02,5.0,1,2022-01-03,10010,BAR,1,1,T04
507,540.12,89.34,5.0,1,2022-01-03,10010,BAR,1,2,T04
508,199.88,51.29,3.0,1,2022-01-03,10010,BAR,1,3,T04
509,730.58,136.42,5.0,1,2022-01-03,10010,BAR,1,4,T04
510,107.62,12.06,3.0,1,2022-01-03,10010,BAR,1,5,T04
511,169.59,89.79,5.0,1,2022-01-04,10010,BAR,1,1,T04
512,381.49,136.54,5.0,1,2022-01-04,10010,BAR,1,2,T04
513,312.29,71.52,3.0,1,2022-01-04,10010,BAR,1,3,T04
514,1198.58,179.22,4.0,1,2022-01-04,10010,BAR,1,4,T04
515,239.44,50.87,3.0,1,2022-01-04,10010,BAR,1,5,T04
516,0.0,0.0,0.0,0,2022-01-18,10010,BAR,1,1,T04
517,0.0,0.0,0.0,0,2022-01-18,10010,BAR,1,2,T04
518,0.0,0.0,0.0,0,2022-01-18,10010,BAR,1,3,T04
519,0.0,0.0,0.0,0,2022-01-18,10010,BAR,1,4,T04
520,0.0,0.0,0.0,0,2022-01-18,10010,BAR,1,5,T04
521,0.0,0.0,0.0,0,2022-01-19,10010,BAR,1,1,T04
522,0.0,0.0,0.0,0,2022-01-19,10010,BAR,1,2,T04
523,0.0,0.0,0.0,0,2022-01-19,10010,BAR,1,3,T04
524,0.0,0.0,0.0,0,2022-01-19,10010,BAR,1,4,T04
525,0.0,0.0,0.0,0,2022-01-19,10010,BAR,1,5,T04
526,0.0,0.0,0.0,0,2022-01-20,10010,BAR,1,1,T04
527,0.0,0.0,0.0,0,2022-01-20,10010,BAR,1,2,T04
528,0.0,0.0,0.0,0,2022-01-20,10010,BAR,1,3,T04
529,0.0,0.0,0.0,0,2022-01-20,10010,BAR,1,4,T04
530,0.0,0.0,0.0,0,2022-01-20,10010,BAR,1,5,T04
531,0.0,0.0,0.0,0,2022-01-21,10010,BAR,1,1,T04
532,0.0,0.0,0.0,0,2022-01-21,10010,BAR,1,2,T04
533,0.0,0.0,0.0,0,2022-01-21,10010,BAR,1,3,T04
534,0.0,0.0,0.0,0,2022-01-21,10010,BAR,1,4,T04
535,0.0,0.0,0.0,0,2022-01-21,10010,BAR,1,5,T04
536,106.23,62.12,5.0,1,2022-02-04,10010,BAR,1,1,T04
537,276.41,53.59,5.0,1,2022-02-04,10010,BAR,1,2,T04
538,64.59,20.66,4.0,1,2022-02-04,10010,BAR,1,3,T04
539,813.3,96.7,6.0,1,2022-02-04,10010,BAR,1,4,T04
540,367.92,61.6,4.0,1,2022-02-04,10010,BAR,1,5,T04
541,322.29,157.14,5.0,1,2022-02-05,10010,BAR,1,1,T04
542,422.8,84.7,6.0,1,2022-02-05,10010,BAR,1,2,T04
543,127.76,31.73,4.0,1,2022-02-05,10010,BAR,1,3,T04
544,1491.15,229.24,7.0,1,2022-02-05,10010,BAR,1,4,T04
545,723.73,212.72,5.0,1,2022-02-05,10010,BAR,1,5,T04
546,139.08,56.19,4.0,1,2022-02-06,10010,BAR,1,1,T04
547,212.51,59.32,5.0,1,2022-02-06,10010,BAR,1,2,T04
548,222.58,63.43,5.0,1,2022-02-06,10010,BAR,1,3,T04
549,949.8,191.37,6.0,1,2022-02-06,10010,BAR,1,4,T04
550,0.0,0.0,0.0,0,2022-02-06,10010,BAR,1,5,T04
551,70.17,29.0,4.0,1,2022-02-07,10010,BAR,1,1,T04
552,83.4,27.35,5.0,1,2022-02-07,10010,BAR,1,2,T04
553,59.57,19.17,3.0,1,2022-02-07,10010,BAR,1,3,T04
554,414.38,41.88,4.0,1,2022-02-07,10010,BAR,1,4,T04
555,0.0,0.0,0.0,0,2022-02-07,10010,BAR,1,5,T04
556,145.41,86.71,4.0,1,2022-02-20,10010,BAR,1,1,T04
557,454.5,90.55,5.0,1,2022-02-20,10010,BAR,1,2,T04
558,117.32,32.71,4.0,1,2022-02-20,10010,BAR,1,3,T04
559,1377.6,229.06,6.0,1,2022-02-20,10010,BAR,1,4,T04
560,0.0,0.0,0.0,0,2022-02-20,10010,BAR,1,5,T04
561,117.63,64.27,5.0,1,2022-02-21,10010,BAR,1,1,T04
562,221.24,67.46,5.0,1,2022-02-21,10010,BAR,1,2,T04
563,93.26,32.5,3.0,1,2022-02-21,10010,BAR,1,3,T04
564,303.13,49.8,4.0,1,2022-02-21,10010,BAR,1,4,T04
565,0.0,0.0,0.0,0,2022-02-21,10010,BAR,1,5,T04
566,0.0,0.0,0.0,0,2022-02-22,10010,BAR,1,1,T04
567,0.0,0.0,0.0,0,2022-02-22,10010,BAR,1,2,T04
568,0.0,0.0,0.0,0,2022-02-22,10010,BAR,1,3,T04
569,0.0,0.0,0.0,0,2022-02-22,10010,BAR,1,4,T04
570,0.0,0.0,0.0,0,2022-02-22,10010,BAR,1,5,T04
571,276.3,106.38,5.0,1,2022-02-23,10010,BAR,1,1,T04
572,302.72,53.4,5.0,1,2022-02-23,10010,BAR,1,2,T04
573,64.83,19.26,3.0,1,2022-02-23,10010,BAR,1,3,T04
574,516.75,80.94,4.0,1,2022-02-23,10010,BAR,1,4,T04
575,0.0,0.0,0.0,0,2022-02-23,10010,BAR,1,5,T04
576,119.66,65.41,3.0,1,2022-03-09,10010,BAR,1,1,T04
577,266.4,69.49,3.0,1,2022-03-09,10010,BAR,1,2,T04
578,55.46,17.24,4.0,1,2022-03-09,10010,BAR,1,3,T04
579,150.43,41.7,4.0,1,2022-03-09,10010,BAR,1,4,T04
580,0.0,0.0,0.0,0,2022-03-09,10010,BAR,1,5,T04
581,152.41,90.18,4.0,1,2022-03-10,10010,BAR,1,1,T04
582,319.93,47.52,5.0,1,2022-03-10,10010,BAR,1,2,T04
583,81.69,28.62,4.0,1,2022-03-10,10010,BAR,1,3,T04
584,231.35,37.3,4.0,1,2022-03-10,10010,BAR,1,4,T04
585,0.0,0.0,0.0,0,2022-03-10,10010,BAR,1,5,T04
586,142.99,95.09,5.0,1,2022-03-11,10010,BAR,1,1,T04
587,384.19,92.77,5.0,1,2022-03-11,10010,BAR,1,2,T04
588,107.06,42.23,4.0,1,2022-03-11,10010,BAR,1,3,T04
589,290.3,49.33,6.0,1,2022-03-11,10010,BAR,1,4,T04
590,260.74,43.22,3.0,1,2022-03-11,10010,BAR,1,5,T04
591,202.9,116.99,5.0,1,2022-03-12,10010,BAR,1,1,T04
592,673.96,120.24,6.0,1,2022-03-12,10010,BAR,1,2,T04
593,125.23,56.8,5.0,1,2022-03-12,10010,BAR,1,3,T04
594,1544.95,291.14,7.0,1,2022-03-12,10010,BAR,1,4,T04
595,624.48,119.2,5.0,1,2022-03-12,10010,BAR,1,5,T04
596,361.52,215.36,5.0,1,2022-03-26,10010,BAR,1,1,T04
597,727.58,184.08,6.0,1,2022-03-26,10010,BAR,1,2,T04
598,89.28,26.14,4.0,1,2022-03-26,10010,BAR,1,3,T04
599,1313.6,303.66,8.0,1,2022-03-26,10010,BAR,1,4,T04
600,651.43,175.2,5.0,1,2022-03-26,10010,BAR,1,5,T04
601,282.01,114.61,4.0,1,2022-03-27,10010,BAR,1,1,T04
602,1342.24,90.39,5.0,1,2022-03-27,10010,BAR,1,2,T04
603,54.59,17.84,3.0,1,2022-03-27,10010,BAR,1,3,T04
604,1216.28,207.74,7.0,1,2022-03-27,10010,BAR,1,4,T04
605,0.0,0.0,0.0,0,2022-03-27,10010,BAR,1,5,T04
606,141.46,99.36,4.0,1,2022-03-28,10010,BAR,1,1,T04
607,539.03,92.99,4.0,1,2022-03-28,10010,BAR,1,2,T04
608,87.14,26.36,3.0,1,2022-03-28,10010,BAR,1,3,T04
609,250.96,51.39,3.0,1,2022-03-28,10010,BAR,1,4,T04
610,0.0,0.0,0.0,0,2022-03-28,10010,BAR,1,5,T04
611,179.19,116.41,3.0,1,2022-03-29,10010,BAR,1,1,T04
612,577.88,91.17,4.0,1,2022-03-29,10010,BAR,1,2,T04
613,44.09,18.82,3.0,1,2022-03-29,10010,BAR,1,3,T04
614,695.82,60.82,6.0,1,2022-03-29,10010,BAR,1,4,T04
615,0.0,0.0,0.0,0,2022-03-29,10010,BAR,1,5,T04
616,99.23,55.91,4.0,1,2022-04-11,10010,BAR,1,1,T04
617,425.51,61.26,4.0,1,2022-04-11,10010,BAR,1,2,T04
618,24.51,13.2,4.0,1,2022-04-11,10010,BAR,1,3,T04
619,545.72,111.08,4.0,1,2022-04-11,10010,BAR,1,4,T04
620,0.0,0.0,0.0,0,2022-04-11,10010,BAR,1,5,T04
621,137.37,64.33,3.0,1,2022-04-12,10010,BAR,1,1,T04
622,637.97,97.52,4.0,1,2022-04-12,10010,BAR,1,2,T04
623,80.54,35.57,3.0,1,2022-04-12,10010,BAR,1,3,T04
624,515.95,96.87,4.0,1,2022-04-12,10010,BAR,1,4,T04
625,0.0,0.0,0.0,0,2022-04-12,10010,BAR,1,5,T04
626,283.83,142.25,5.0,1,2022-04-13,10010,BAR,1,1,T04
627,363.02,71.71,5.0,1,2022-04-13,10010,BAR,1,2,T04
628,31.98,13.1,3.0,1,2022-04-13,10010,BAR,1,3,T04
629,586.29,103.17,4.0,1,2022-04-13,10010,BAR,1,4,T04
630,0.0,0.0,0.0,0,2022-04-13,10010,BAR,1,5,T04
631,152.48,85.53,4.0,1,2022-04-14,10010,BAR,1,1,T04
632,421.42,64.1,5.0,1,2022-04-14,10010,BAR,1,2,T04
633,74.65,26.41,3.0,1,2022-04-14,10010,BAR,1,3,T04
634,753.97,122.02,5.0,1,2022-04-14,10010,BAR,1,4,T04
635,195.58,27.43,3.0,1,2022-04-14,10010,BAR,1,5,T04
636,152.16,66.93,5.0,1,2022-04-15,10010,BAR,1,1,T04
637,542.74,70.36,5.0,1,2022-04-15,10010,BAR,1,2,T04
638,89.33,28.52,5.0,1,2022-04-15,10010,BAR,1,3,T04
639,616.52,125.31,7.0,1,2022-04-15,10010,BAR,1,4,T04
640,488.12,88.11,4.0,1,2022-04-15,10010,BAR,1,5,T04
641,169.57,81.38,5.0,1,2022-04-28,10010,BAR,1,1,T04
642,537.77,80.43,5.0,1,2022-04-28,10010,BAR,1,2,T04
643,65.45,20.78,3.0,1,2022-04-28,10010,BAR,1,3,T04
644,507.51,72.01,3.0,1,2022-04-28,10010,BAR,1,4,T04
645,0.0,0.0,0.0,0,2022-04-28,10010,BAR,1,5,T04
646,156.57,88.12,5.0,1,2022-04-29,10010,BAR,1,1,T04
647,459.38,60.02,4.0,1,2022-04-29,10010,BAR,1,2,T04
648,84.44,30.67,4.0,1,2022-04-29,10010,BAR,1,3,T04
649,1148.26,138.45,6.0,1,2022-04-29,10010,BAR,1,4,T04
650,195.73,50.44,3.0,1,2022-04-29,10010,BAR,1,5,T04
651,380.34,224.61,5.0,1,2022-04-30,10010,BAR,1,1,T04
652,1079.2,158.38,6.0,1,2022-04-30,10010,BAR,1,2,T04
653,151.11,24.87,5.0,1,2022-04-30,10010,BAR,1,3,T04
654,1376.71,219.49,8.0,1,2022-04-30,10010,BAR,1,4,T04
655,1118.07,116.26,5.0,1,2022-04-30,10010,BAR,1,5,T04
656,135.65,58.81,5.0,1,2022-05-01,10010,BAR,1,1,T04
657,249.19,52.72,4.0,1,2022-05-01,10010,BAR,1,2,T04
658,97.92,24.05,4.0,1,2022-05-01,10010,BAR,1,3,T04
659,1125.92,199.66,6.0,1,2022-05-01,10010,BAR,1,4,T04
660,0.0,0.0,0.0,0,2022-05-01,10010,BAR,1,5,T04
661,187.13,77.06,5.0,1,2022-05-12,10010,BAR,1,1,T04
662,718.9,111.94,6.0,1,2022-05-12,10010,BAR,1,2,T04
663,55.46,20.19,4.0,1,2022-05-12,10010,BAR,1,3,T04
664,540.95,68.74,4.0,1,2022-05-12,10010,BAR,1,4,T04
665,0.0,0.0,0.0,0,2022-05-12,10010,BAR,1,5,T04
666,305.8,152.04,5.0,1,2022-05-14,10010,BAR,1,1,T04
667,602.64,114.02,6.0,1,2022-05-14,10010,BAR,1,2,T04
668,43.63,21.58,4.0,1,2022-05-14,10010,BAR,1,3,T04
669,1958.51,281.29,8.0,1,2022-05-14,10010,BAR,1,4,T04
670,1059.45,193.65,5.0,1,2022-05-14,10010,BAR,1,5,T04
671,145.93,98.4,4.0,1,2022-05-19,10010,BAR,1,1,T04
672,551.13,56.17,5.0,1,2022-05-19,10010,BAR,1,2,T04
673,46.67,9.59,3.0,1,2022-05-19,10010,BAR,1,3,T04
674,481.42,76.17,4.0,1,2022-05-19,10010,BAR,1,4,T04
675,0.0,0.0,0.0,0,2022-05-19,10010,BAR,1,5,T04
676,359.14,166.83,5.0,1,2022-05-21,10010,BAR,1,1,T04
677,535.9,86.61,5.0,1,2022-05-21,10010,BAR,1,2,T04
678,13.48,3.98,4.0,1,2022-05-21,10010,BAR,1,3,T04
679,1465.07,218.78,8.0,1,2022-05-21,10010,BAR,1,4,T04
680,838.92,137.02,5.0,1,2022-05-21,10010,BAR,1,5,T04
681,295.97,154.19,5.0,1,2022-05-28,10010,BAR,1,1,T04
682,670.26,132.32,6.0,1,2022-05-28,10010,BAR,1,2,T04
683,112.92,32.66,5.0,1,2022-05-28,10010,BAR,1,3,T04
684,1083.33,170.27,8.0,1,2022-05-28,10010,BAR,1,4,T04
685,743.56,57.95,4.0,1,2022-05-28,10010,BAR,1,5,T04
686,224.68,113.24,4.0,1,2022-05-30,10010,BAR,1,1,T04
687,423.63,85.82,5.0,1,2022-05-30,10010,BAR,1,2,T04
688,55.31,19.44,5.0,1,2022-05-30,10010,BAR,1,3,T04
689,432.33,60.02,5.0,1,2022-05-30,10010,BAR,1,4,T04
690,0.0,0.0,0.0,0,2022-05-30,10010,BAR,1,5,T04
691,182.33,89.79,5.0,1,2022-06-06,10010,BAR,1,1,T04
692,489.07,74.04,6.0,1,2022-06-06,10010,BAR,1,2,T04
693,30.98,13.41,4.0,1,2022-06-06,10010,BAR,1,3,T04
694,218.01,37.65,5.0,1,2022-06-06,10010,BAR,1,4,T04
695,0.0,0.0,0.0,0,2022-06-06,10010,BAR,1,5,T04
696,215.98,109.99,5.0,1,2022-06-08,10010,BAR,1,1,T04
697,668.08,104.23,6.0,1,2022-06-08,10010,BAR,1,2,T04
698,63.04,26.14,5.0,1,2022-06-08,10010,BAR,1,3,T04
699,206.94,49.35,5.0,1,2022-06-08,10010,BAR,1,4,T04
700,0.0,0.0,0.0,0,2022-06-08,10010,BAR,1,5,T04
701,182.1,100.51,5.0,1,2022-06-13,10010,BAR,1,1,T04
702,756.35,117.48,5.0,1,2022-06-13,10010,BAR,1,2,T04
703,78.93,27.18,4.0,1,2022-06-13,10010,BAR,1,3,T04
704,741.36,146.91,5.0,1,2022-06-13,10010,BAR,1,4,T04
705,0.0,0.0,0.0,0,2022-06-13,10010,BAR,1,5,T04
706,280.06,103.56,5.0,1,2022-06-15,10010,BAR,1,1,T04
707,774.03,81.07,4.0,1,2022-06-15,10010,BAR,1,2,T04
708,39.32,14.3,3.0,1,2022-06-15,10010,BAR,1,3,T04
709,438.31,70.64,4.0,1,2022-06-15,10010,BAR,1,4,T04
710,0.0,0.0,0.0,0,2022-06-15,10010,BAR,1,5,T04
711,208.78,110.87,5.0,1,2022-06-22,10010,BAR,1,1,T04
712,967.85,98.93,5.0,1,2022-06-22,10010,BAR,1,2,T04
713,53.93,19.13,4.0,1,2022-06-22,10010,BAR,1,3,T04
714,180.71,42.85,5.0,1,2022-06-22,10010,BAR,1,4,T04
715,0.0,0.0,0.0,0,2022-06-22,10010,BAR,1,5,T04
716,245.67,130.96,5.0,1,2022-06-24,10010,BAR,1,1,T04
717,679.25,114.88,4.0,1,2022-06-24,10010,BAR,1,2,T04
718,39.17,16.65,4.0,1,2022-06-24,10010,BAR,1,3,T04
719,690.77,116.23,8.0,1,2022-06-24,10010,BAR,1,4,T04
720,223.49,41.0,4.0,1,2022-06-24,10010,BAR,1,5,T04
721,243.29,111.51,5.0,1,2022-07-01,10010,BAR,1,1,T04
722,718.25,129.66,6.0,1,2022-07-01,10010,BAR,1,2,T04
723,97.03,39.64,4.0,1,2022-07-01,10010,BAR,1,3,T04
724,1454.54,168.51,7.0,1,2022-07-01,10010,BAR,1,4,T04
725,608.98,123.62,4.0,1,2022-07-01,10010,BAR,1,5,T04
726,0.0,0.0,0.0,0,2022-07-03,10010,BAR,1,1,T04
727,0.0,0.0,0.0,0,2022-07-03,10010,BAR,1,2,T04
728,0.0,0.0,0.0,0,2022-07-03,10010,BAR,1,3,T04
729,0.0,0.0,0.0,0,2022-07-03,10010,BAR,1,4,T04
730,0.0,0.0,0.0,0,2022-07-03,10010,BAR,1,5,T04
731,219.58,109.14,5.0,1,2022-07-08,10010,BAR,1,1,T04
732,952.01,137.81,6.0,1,2022-07-08,10010,BAR,1,2,T04
733,122.44,41.81,4.0,1,2022-07-08,10010,BAR,1,3,T04
734,675.75,137.42,6.0,1,2022-07-08,10010,BAR,1,4,T04
735,0.0,0.0,0.0,0,2022-07-08,10010,BAR,1,5,T04
736,0.0,0.0,0.0,0,2022-07-10,10010,BAR,1,1,T04
737,0.0,0.0,0.0,0,2022-07-10,10010,BAR,1,2,T04
738,0.0,0.0,0.0,0,2022-07-10,10010,BAR,1,3,T04
739,0.0,0.0,0.0,0,2022-07-10,10010,BAR,1,4,T04
740,0.0,0.0,0.0,0,2022-07-10,10010,BAR,1,5,T04
741,0.0,0.0,0.0,0,2022-07-17,10010,BAR,1,1,T04
742,0.0,0.0,0.0,0,2022-07-17,10010,BAR,1,2,T04
743,0.0,0.0,0.0,0,2022-07-17,10010,BAR,1,3,T04
744,0.0,0.0,0.0,0,2022-07-17,10010,BAR,1,4,T04
