chart_date,country,release_cohort_month,chart_tracks,streams,average_rank,average_days_since_release
2026-07-13,IT,2018-02-01,1,56413,136.0,3076.0
2026-07-13,IT,2017-03-01,1,48621,184.0,3405.0
2026-07-13,IT,2014-08-01,1,63503,99.0,4360.0
2026-07-13,IT,2013-06-01,1,57103,130.0,4787.0
2026-07-13,IT,2008-06-01,1,46260,200.0,6598.0
2026-07-13,IT,2013-01-01,1,77642,67.0,4941.0
2026-07-13,IT,2019-04-01,1,55911,139.0,2656.0
2026-07-13,IT,1998-01-01,1,67280,85.0,10420.0
2026-07-13,IT,2022-09-01,1,63434,100.0,1396.0
2026-07-13,IT,2016-04-01,1,52979,154.0,3734.0
2026-07-13,IT,2020-10-01,1,46349,199.0,2082.0
2026-07-13,IT,2018-04-01,1,48110,191.0,3006.0
2026-07-13,IT,2018-10-01,1,66742,88.0,2827.0
2026-07-13,IT,2024-05-01,1,67051,86.0,787.0
2026-07-13,IT,2012-10-01,1,58451,119.0,5025.0
2026-07-13,IT,2016-01-01,1,58046,123.0,3825.0
2026-07-13,IT,2024-09-01,1,71105,76.0,668.0
2026-07-13,IT,2011-12-01,1,50471,170.0,5320.0
2026-07-13,IT,2023-07-01,1,51698,165.0,1102.0
2026-07-13,IT,2017-05-01,1,83077,59.0,3356.0
2026-07-13,IT,2012-12-01,1,53585,149.0,4966.0
2026-07-13,IT,2016-10-01,1,50006,175.0,3552.0
2026-07-13,IT,1999-01-01,1,55677,141.0,10055.0
2026-07-13,IT,2022-06-01,1,64956,98.0,1501.0
2026-07-13,IT,2018-01-01,2,112960,131.0,3097.0
2026-07-13,IT,2012-01-01,2,165977,76.5,5307.0
2026-07-13,IT,2024-12-01,2,120329,119.5,575.0
2026-07-13,IT,2024-02-01,2,99042,179.5,885.0
2026-07-13,IT,2016-09-01,2,112996,132.0,3594.0
2026-07-13,IT,2020-06-01,2,103957,162.5,2219.5
2026-07-13,IT,2025-02-01,2,178135,86.0,515.0
2026-07-13,IT,2025-10-01,2,156902,77.5,265.5
2026-07-13,IT,2021-02-01,2,185923,97.5,1977.0
2026-07-13,IT,2024-11-01,2,150033,72.5,595.0
2026-07-13,IT,1982-11-01,2,144860,80.0,15931.0
2026-07-13,IT,2023-06-01,2,94366,194.5,1133.5
2026-07-13,IT,2025-05-01,3,172570,127.0,432.6666666666667
2026-07-13,IT,2023-11-01,3,162889,146.66666666666666,969.0
2026-07-13,IT,2025-06-01,3,166527,139.0,397.6666666666667
2026-07-13,IT,2025-07-01,3,197445,99.66666666666667,360.0
2026-07-13,IT,1995-01-01,3,221567,133.33333333333334,11516.0
2026-07-13,IT,2025-08-01,3,214974,104.0,325.0
2026-07-13,IT,2019-03-01,3,195479,94.66666666666667,2665.3333333333335
2026-07-13,IT,2024-10-01,3,180708,125.0,626.0
2026-07-13,IT,2025-09-01,4,257636,108.25,295.75
2026-07-13,IT,2025-03-01,4,366111,71.0,472.0
2026-07-13,IT,2024-06-01,5,283002,140.6,759.2
2026-07-13,IT,2025-01-01,5,451023,60.0,554.0
2026-07-13,IT,2026-03-01,7,709254,75.28571428571428,118.0
2026-07-13,IT,2025-04-01,7,508173,98.85714285714286,455.4285714285714
2026-07-13,IT,2026-02-01,12,1051978,86.75,141.33333333333334
2026-07-13,IT,2026-07-01,12,979242,79.0,4.166666666666667
2026-07-13,IT,2026-05-01,13,1617502,54.230769230769226,57.23076923076923
2026-07-13,IT,2026-04-01,14,1442631,63.14285714285713,91.71428571428572
2026-07-13,IT,2026-01-01,15,1313655,96.66666666666666,176.13333333333333
2026-07-13,IT,2026-06-01,17,1525364,88.70588235294119,30.764705882352942
2026-07-12,IT,2011-04-01,1,57379,123.0,5553.0
2026-07-12,IT,1996-06-01,1,53013,145.0,10998.0
2026-07-12,IT,2011-12-01,1,51528,156.0,5319.0
2026-07-12,IT,2019-06-01,1,46061,195.0,2571.0
2026-07-12,IT,2005-05-01,1,51426,158.0,7716.0
2026-07-12,IT,2016-10-01,1,52863,146.0,3551.0
2026-07-12,IT,2014-08-01,1,62088,103.0,4359.0
2026-07-12,IT,2018-10-01,1,63379,96.0,2826.0
2026-07-12,IT,2018-04-01,1,47804,186.0,3005.0
2026-07-12,IT,2013-01-01,1,79160,62.0,4940.0
2026-07-12,IT,2024-05-01,1,66284,88.0,786.0
2026-07-12,IT,2012-12-01,1,48315,183.0,4965.0
2026-07-12,IT,2019-10-01,1,50535,166.0,2459.0
2026-07-12,IT,2017-11-01,1,52829,147.0,3152.0
2026-07-12,IT,2020-10-01,1,46030,196.0,2081.0
2026-07-12,IT,2017-05-01,1,82494,58.0,3355.0
2026-07-12,IT,2016-01-01,1,55439,133.0,3824.0
2026-07-12,IT,2008-06-01,1,45851,199.0,6597.0
2026-07-12,IT,2023-01-01,1,46273,192.0,1262.0
2026-07-12,IT,1999-01-01,1,63360,97.0,10054.0
2026-07-12,IT,2018-02-01,1,56896,125.0,3075.0
2026-07-12,IT,2020-09-01,1,49915,170.0,2116.0
2026-07-12,IT,2022-06-01,1,60921,105.0,1500.0
2026-07-12,IT,1983-06-01,1,55672,130.0,15731.0
2026-07-12,IT,2025-11-01,1,115081,29.0,247.0
2026-07-12,IT,2016-04-01,1,49900,171.0,3733.0
2026-07-12,IT,2012-10-01,1,51639,154.0,5024.0
2026-07-12,IT,2013-06-01,1,57700,122.0,4786.0
2026-07-12,IT,2019-04-01,1,52829,148.0,2655.0
2026-07-12,IT,2023-07-01,1,50346,168.0,1101.0
2026-07-12,IT,2022-07-01,1,47106,190.0,1467.0
2026-07-12,IT,1998-01-01,1,65741,90.0,10419.0
2026-07-12,IT,1992-01-01,1,53352,143.0,12611.0
2026-07-12,IT,2017-10-01,1,55907,128.0,3201.0
2026-07-12,IT,2023-02-01,1,49085,173.0,1248.0
2026-07-12,IT,2022-05-01,1,82635,57.0,1528.0
2026-07-12,IT,2022-09-01,1,59960,110.0,1395.0
2026-07-12,IT,2024-09-01,1,68250,83.0,667.0
2026-07-12,IT,2024-10-01,2,121123,108.5,625.0
2026-07-12,IT,2018-01-01,2,115173,121.5,3096.0
2026-07-12,IT,2020-06-01,2,104990,151.0,2218.5
2026-07-12,IT,2021-02-01,2,182340,99.0,1976.0
2026-07-12,IT,2024-02-01,2,98598,170.5,884.0
2026-07-12,IT,1993-01-01,2,121387,128.5,12245.0
2026-07-12,IT,2012-01-01,2,165318,73.5,5306.0
2026-07-12,IT,2025-08-01,2,161395,61.5,324.0
2026-07-12,IT,2016-09-01,2,101227,161.5,3593.0
2026-07-12,IT,1982-11-01,2,145867,75.5,15930.0
2026-07-12,IT,2025-02-01,2,176938,89.5,514.0
2026-07-12,IT,2024-11-01,2,150752,70.5,594.0
2026-07-12,IT,2025-10-01,2,154093,73.5,264.5
2026-07-12,IT,2023-11-01,3,159044,151.0,968.0
2026-07-12,IT,1995-01-01,3,219011,122.66666666666666,11515.0
2026-07-12,IT,2025-07-01,3,197954,94.66666666666667,359.0
2026-07-12,IT,2024-12-01,3,165735,143.33333333333334,577.0
2026-07-12,IT,2019-03-01,3,191470,98.0,2664.3333333333335
2026-07-12,IT,2025-09-01,3,204697,89.0,294.3333333333333
2026-07-12,IT,2025-06-01,4,212468,149.75,394.25
2026-07-12,IT,2025-03-01,4,342664,88.25,471.0
2026-07-12,IT,2025-01-01,5,452028,59.6,553.0
2026-07-12,IT,2025-05-01,5,257421,161.6,425.0
2026-07-12,IT,2025-04-01,7,498804,103.0,454.4285714285714
2026-07-12,IT,2024-06-01,7,388405,142.99999999999997,759.1428571428571
2026-07-12,IT,2026-03-01,7,730167,74.28571428571429,117.0
2026-07-12,IT,2026-02-01,12,1061409,78.75000000000001,140.33333333333334
2026-07-12,IT,2026-07-01,12,948008,81.00000000000001,3.1666666666666665
2026-07-12,IT,2026-05-01,13,1579587,55.76923076923077,56.23076923076923
2026-07-12,IT,2026-01-01,14,1244122,87.42857142857143,175.99999999999997
2026-07-12,IT,2026-06-01,14,1335536,74.35714285714285,31.0
2026-07-12,IT,2026-04-01,14,1423597,64.5,90.71428571428572
2026-06-16,IT,2022-06-01,1,67468,96.0,1474.0
2026-06-16,IT,2013-06-01,1,50700,167.0,4760.0
2026-06-16,IT,2016-10-01,1,50168,174.0,3525.0
2026-06-16,IT,2020-10-01,1,49433,184.0,2055.0
2026-06-16,IT,2012-10-01,1,61350,118.0,4998.0
2026-06-16,IT,2024-09-01,1,73147,77.0,641.0
2026-06-16,IT,1998-01-01,1,63460,112.0,10393.0
2026-06-16,IT,1996-10-01,1,49874,177.0,10823.0
2026-06-16,IT,2018-01-01,1,50354,170.0,3070.0
2026-06-16,IT,2018-10-01,1,85569,59.0,2800.0
2026-06-16,IT,2014-08-01,1,63442,113.0,4333.0
2026-06-16,IT,2022-07-01,1,52013,157.0,1441.0
2026-06-16,IT,2023-09-01,1,55623,141.0,991.0
2026-06-16,IT,2018-11-01,1,56901,134.0,2755.0
2026-06-16,IT,1993-01-01,1,68987,90.0,12219.0
2026-06-16,IT,2023-05-01,1,48751,188.0,1124.0
2026-06-16,IT,2022-09-01,1,72007,79.0,1369.0
2026-06-16,IT,2023-06-01,1,49569,180.0,1103.0
2026-06-16,IT,2017-05-01,1,86358,55.0,3329.0
2026-06-16,IT,2014-01-01,1,50182,173.0,4549.0
2026-06-16,IT,2005-06-01,1,66496,102.0,7676.0
2026-06-16,IT,2016-01-01,1,67121,98.0,3798.0
2026-06-16,IT,2011-04-01,1,85594,58.0,5527.0
2026-06-16,IT,2019-10-01,1,52620,152.0,2420.0
2026-06-16,IT,2020-09-01,1,68143,93.0,2090.0
2026-06-16,IT,2023-01-01,1,50222,172.0,1236.0
2026-06-16,IT,2016-04-01,1,51319,162.0,3707.0
2026-06-16,IT,2011-12-01,1,55605,142.0,5293.0
2026-06-16,IT,2024-05-01,1,49468,183.0,760.0
2026-06-16,IT,2024-08-01,1,48453,192.0,676.0
2026-06-16,IT,2017-11-01,1,67404,97.0,3126.0
2026-06-16,IT,1987-08-01,1,47905,199.0,14169.0
2026-06-16,IT,2017-03-01,1,49830,178.0,3378.0
2026-06-16,IT,2005-05-01,1,50441,169.0,7690.0
2026-06-16,IT,2024-02-01,1,53113,150.0,865.0
2026-06-16,IT,2025-12-01,1,51052,164.0,194.0
2026-06-16,IT,2025-11-01,1,91458,52.0,221.0
2026-06-16,IT,2022-05-01,1,105018,36.0,1502.0
2026-06-16,IT,2019-06-01,1,49302,185.0,2545.0
2026-06-16,IT,2023-02-01,1,57214,133.0,1222.0
2026-06-16,IT,2013-01-01,1,96776,48.0,4914.0
2026-06-16,IT,1983-06-01,1,60416,121.0,15705.0
2026-06-16,IT,2018-06-01,1,51982,158.0,2909.0
2026-06-16,IT,2025-02-01,2,185535,104.5,488.0
2026-06-16,IT,2025-10-01,2,145389,78.0,238.5
2026-06-16,IT,2020-06-01,2,109130,145.5,2192.5
2026-06-16,IT,2021-02-01,2,177625,89.0,1950.0
2026-06-16,IT,2024-12-01,2,122196,120.0,548.0
2026-06-16,IT,1982-11-01,2,205855,40.5,15904.0
2026-06-16,IT,1995-01-01,2,110961,155.5,11489.0
2026-06-16,IT,2012-01-01,2,208130,45.0,5280.0
2026-06-16,IT,2025-08-01,2,156192,99.0,294.5
2026-06-16,IT,2019-03-01,3,194548,107.0,2638.3333333333335
2026-06-16,IT,2024-11-01,3,220458,121.66666666666667,567.6666666666666
2026-06-16,IT,2025-03-01,3,340044,61.66666666666667,445.0
2026-06-16,IT,2025-07-01,3,217917,95.0,333.0
2026-06-16,IT,2024-10-01,4,244680,136.25,599.0
2026-06-16,IT,2025-06-01,4,240109,125.75,368.25
2026-06-16,IT,2025-05-01,4,222311,146.5,396.25
2026-06-16,IT,2025-09-01,5,352494,105.4,269.2
2026-06-16,IT,2024-06-01,6,352711,132.0,728.6666666666667
2026-06-16,IT,2025-01-01,6,539640,74.5,527.0
2026-06-16,IT,2025-04-01,8,651185,85.625,427.875
2026-06-16,IT,2026-03-01,8,854304,79.125,91.62500000000001
2026-06-16,IT,2026-06-01,12,1274692,53.33333333333333,8.416666666666666
2026-06-16,IT,2026-02-01,14,1296153,84.64285714285714,115.21428571428571
2026-06-16,IT,2026-01-01,16,1300970,110.6875,147.5
2026-06-16,IT,2026-05-01,19,1971551,86.21052631578948,29.36842105263158
2026-06-16,IT,2026-04-01,20,2061156,70.2,63.999999999999986
2026-06-08,IT,2022-07-01,1,53404,148.0,1433.0
2026-06-08,IT,2017-03-01,1,56385,131.0,3370.0
2026-06-08,IT,2022-05-01,1,108593,37.0,1494.0
2026-06-08,IT,2013-01-01,1,99921,43.0,4906.0
2026-06-08,IT,2006-09-01,1,49218,180.0,7191.0
2026-06-08,IT,2011-04-01,1,95633,49.0,5519.0
2026-06-08,IT,2016-10-01,1,56444,129.0,3517.0
2026-06-08,IT,2022-06-01,1,69719,84.0,1466.0
2026-06-08,IT,2016-05-01,1,47243,193.0,3678.0
2026-06-08,IT,2024-09-01,1,64064,103.0,633.0
2026-06-08,IT,2008-06-01,1,49434,177.0,6563.0
2026-06-08,IT,2023-05-01,1,47465,191.0,1116.0
2026-06-08,IT,2017-11-01,1,70897,80.0,3118.0
2026-06-08,IT,2023-11-01,1,53584,146.0,934.0
2026-06-08,IT,2025-12-01,1,53794,144.0,186.0
2026-06-08,IT,1987-08-01,1,51255,162.0,14161.0
2026-06-08,IT,1998-01-01,1,64581,101.0,10385.0
2026-06-08,IT,2014-08-01,1,58716,116.0,4325.0
2026-06-08,IT,2020-06-01,1,50200,171.0,2181.0
2026-06-08,IT,2020-09-01,1,59067,115.0,2082.0
2026-06-08,IT,2015-05-01,1,51682,159.0,4031.0
2026-06-08,IT,2018-01-01,1,52458,154.0,3062.0
2026-06-08,IT,2017-05-01,1,84670,60.0,3321.0
2026-06-08,IT,1993-01-01,1,55859,132.0,12211.0
2026-06-08,IT,2022-09-01,1,76011,70.0,1361.0
2026-06-08,IT,2016-04-01,1,54803,136.0,3699.0
2026-06-08,IT,2023-02-01,1,50705,167.0,1214.0
2026-06-08,IT,2023-01-01,1,50797,165.0,1228.0
2026-06-08,IT,2016-01-01,1,71105,77.0,3790.0
2026-06-08,IT,2011-12-01,1,56538,127.0,5285.0
2026-06-08,IT,2025-11-01,1,79915,67.0,213.0
2026-06-08,IT,2024-02-01,1,56435,130.0,857.0
2026-06-08,IT,2012-10-01,1,57080,125.0,4990.0
2026-06-08,IT,2018-10-01,1,87247,57.0,2792.0
2026-06-08,IT,1983-06-01,1,57257,123.0,15697.0
2026-06-08,IT,2016-09-01,1,51702,158.0,3559.0
2026-06-08,IT,2014-01-01,1,47138,194.0,4541.0
2026-06-08,IT,2020-10-01,1,54599,138.0,2047.0
2026-06-08,IT,2024-08-01,1,52486,153.0,668.0
2026-06-08,IT,2018-06-01,1,49606,175.0,2901.0
2026-06-08,IT,2018-11-01,1,55755,133.0,2747.0
2026-06-08,IT,2005-06-01,1,58381,117.0,7668.0
2026-06-08,IT,2019-06-01,1,49345,178.0,2537.0
2026-06-08,IT,2025-08-01,2,155263,90.5,286.5
2026-06-08,IT,2024-10-01,2,124711,106.5,591.0
2026-06-08,IT,2023-06-01,2,101592,167.5,1098.5
2026-06-08,IT,2012-01-01,2,217415,46.5,5272.0
2026-06-08,IT,2019-10-01,2,101133,169.5,2418.5
2026-06-08,IT,2021-02-01,2,181763,95.5,1942.0
2026-06-08,IT,2025-02-01,2,183106,95.0,480.0
2026-06-08,IT,2024-12-01,3,163832,155.0,540.6666666666666
2026-06-08,IT,1982-11-01,3,257644,89.0,15896.0
2026-06-08,IT,2019-03-01,3,206157,86.66666666666667,2630.3333333333335
2026-06-08,IT,2025-03-01,3,349978,51.333333333333336,437.0
2026-06-08,IT,2024-11-01,3,218587,118.66666666666666,562.0
2026-06-08,IT,2025-10-01,3,201473,106.0,229.66666666666666
2026-06-08,IT,2025-07-01,4,263091,112.0,328.5
2026-06-08,IT,2025-06-01,4,271599,111.0,360.25
2026-06-08,IT,2025-05-01,5,270329,157.6,387.0
2026-06-08,IT,2025-09-01,5,353700,91.4,261.2
2026-06-08,IT,2025-01-01,6,581293,57.83333333333333,519.0
2026-06-08,IT,2024-06-01,6,351239,130.16666666666666,724.0
2026-06-08,IT,2026-06-01,6,929144,57.833333333333336,3.5
2026-06-08,IT,2026-03-01,8,852577,84.375,83.62500000000001
2026-06-08,IT,2025-04-01,8,627937,86.625,419.875
2026-06-08,IT,2026-02-01,14,1347936,73.57142857142857,107.21428571428571
2026-06-08,IT,2026-01-01,16,1238069,114.9375,137.75
2026-06-08,IT,2026-04-01,20,2196350,59.75,56.349999999999994
2026-06-08,IT,2026-05-01,22,2204691,94.13636363636364,20.09090909090909
2026-06-29,IT,2023-06-01,1,48758,168.0,1123.0
2026-06-29,IT,2013-06-01,1,48950,166.0,4773.0
2026-06-29,IT,1998-01-01,1,62173,99.0,10406.0
2026-06-29,IT,2017-11-01,1,59988,107.0,3139.0
2026-06-29,IT,2025-02-01,1,122910,20.0,495.0
2026-06-29,IT,2018-11-01,1,48087,172.0,2768.0
2026-06-29,IT,2016-04-01,1,46033,189.0,3720.0
2026-06-29,IT,2012-10-01,1,49974,159.0,5011.0
2026-06-29,IT,2022-07-01,1,47762,174.0,1454.0
2026-06-29,IT,2011-12-01,1,55492,128.0,5306.0
2026-06-29,IT,2024-02-01,1,46829,184.0,878.0
2026-06-29,IT,1983-06-01,1,60949,103.0,15718.0
2026-06-29,IT,2019-06-01,1,46571,185.0,2558.0
2026-06-29,IT,2011-04-01,1,67835,79.0,5540.0
2026-06-29,IT,2000-10-01,1,46290,186.0,9379.0
2026-06-29,IT,2018-10-01,1,67405,83.0,2813.0
2026-06-29,IT,2016-10-01,1,51803,145.0,3538.0
2026-06-29,IT,2022-06-01,1,58378,114.0,1487.0
2026-06-29,IT,2020-05-01,1,45357,196.0,2239.0
2026-06-29,IT,2014-08-01,1,50691,154.0,4346.0
2026-06-29,IT,2018-06-01,1,49543,164.0,2922.0
2026-06-29,IT,2022-09-01,1,65355,91.0,1382.0
2026-06-29,IT,2022-05-01,1,97592,46.0,1515.0
2026-06-29,IT,1995-01-01,1,58675,111.0,11502.0
2026-06-29,IT,2020-09-01,1,49628,163.0,2103.0
2026-06-29,IT,2025-12-01,1,49805,161.0,207.0
2026-06-29,IT,2016-01-01,1,65786,90.0,3811.0
2026-06-29,IT,2017-03-01,1,47712,175.0,3391.0
2026-06-29,IT,2018-01-01,1,53780,135.0,3083.0
2026-06-29,IT,1993-01-01,1,60740,105.0,12232.0
2026-06-29,IT,2019-10-01,1,44918,200.0,2433.0
2026-06-29,IT,2023-02-01,1,67701,81.0,1235.0
2026-06-29,IT,2017-05-01,1,79718,62.0,3342.0
2026-06-29,IT,2025-11-01,1,99760,42.0,234.0
2026-06-29,IT,2021-02-01,2,183173,105.0,1963.0
2026-06-29,IT,2020-06-01,2,118259,112.5,2205.5
2026-06-29,IT,1982-11-01,2,161215,64.0,15917.0
2026-06-29,IT,2024-12-01,2,111246,135.0,561.0
2026-06-29,IT,2013-01-01,2,136070,123.0,4927.0
2026-06-29,IT,2023-11-01,2,106018,142.0,955.0
2026-06-29,IT,2016-09-01,2,96369,174.0,3580.0
2026-06-29,IT,2025-10-01,2,135421,85.0,251.5
2026-06-29,IT,2012-01-01,2,177776,67.0,5293.0
2026-06-29,IT,2024-09-01,2,107943,143.0,657.5
2026-06-29,IT,2019-03-01,3,177925,113.0,2651.3333333333335
2026-06-29,IT,2025-03-01,3,304502,62.666666666666664,458.0
2026-06-29,IT,2025-05-01,3,154326,152.33333333333334,404.3333333333333
2026-06-29,IT,2025-07-01,3,182114,107.0,346.0
2026-06-29,IT,2025-08-01,3,228696,86.66666666666667,311.0
2026-06-29,IT,2024-10-01,4,237792,118.25,612.0
2026-06-29,IT,2024-11-01,4,276682,101.5,581.5
2026-06-29,IT,2025-06-01,4,207152,149.5,381.25
2026-06-29,IT,2025-01-01,5,442000,59.4,540.0
2026-06-29,IT,2025-04-01,8,568890,98.0,440.875
2026-06-29,IT,2026-03-01,8,785433,83.875,104.62500000000001
2026-06-29,IT,2025-09-01,8,477756,136.5,279.87500000000006
2026-06-29,IT,2024-06-01,9,491454,137.66666666666666,745.1111111111112
2026-06-29,IT,2026-02-01,13,1123928,84.84615384615387,127.07692307692307
2026-06-29,IT,2026-05-01,14,1577551,66.28571428571429,43.78571428571429
2026-06-29,IT,2026-04-01,17,1701363,68.4705882352941,76.58823529411767
2026-06-29,IT,2026-01-01,18,1705509,81.16666666666666,160.8888888888889
2026-06-29,IT,2026-06-01,19,1628864,83.21052631578947,16.789473684210527
2026-07-01,IT,2017-05-01,1,76468,67.0,3344.0
2026-07-01,IT,2024-02-01,1,46958,193.0,880.0
2026-07-01,IT,2025-11-01,1,107911,34.0,236.0
2026-07-01,IT,2018-06-01,1,51328,162.0,2924.0
2026-07-01,IT,1996-06-01,1,50164,170.0,10987.0
2026-07-01,IT,2000-10-01,1,47134,191.0,9381.0
2026-07-01,IT,2011-04-01,1,66292,93.0,5542.0
2026-07-01,IT,2005-06-01,1,47177,190.0,7691.0
2026-07-01,IT,2023-05-01,1,46756,197.0,1139.0
2026-07-01,IT,1999-01-01,1,50541,167.0,10043.0
2026-07-01,IT,2016-05-01,1,46887,194.0,3701.0
2026-07-01,IT,2013-06-01,1,60109,116.0,4775.0
2026-07-01,IT,2020-09-01,1,59539,120.0,2105.0
2026-07-01,IT,2019-10-01,1,49611,172.0,2435.0
2026-07-01,IT,1996-10-01,1,47296,188.0,10838.0
2026-07-01,IT,2025-12-01,1,49114,176.0,209.0
2026-07-01,IT,1983-06-01,1,56388,127.0,15720.0
2026-07-01,IT,2016-10-01,1,50255,169.0,3540.0
2026-07-01,IT,2023-02-01,1,60211,114.0,1237.0
2026-07-01,IT,2022-09-01,1,63346,102.0,1384.0
2026-07-01,IT,1993-01-01,1,64158,100.0,12234.0
2026-07-01,IT,2011-12-01,1,54943,137.0,5308.0
2026-07-01,IT,2013-01-01,1,97044,46.0,4929.0
2026-07-01,IT,2022-05-01,1,92939,50.0,1517.0
2026-07-01,IT,2018-11-01,1,46629,199.0,2770.0
2026-07-01,IT,2016-01-01,1,61726,111.0,3813.0
2026-07-01,IT,2018-10-01,1,68932,87.0,2815.0
2026-07-01,IT,2023-07-01,1,46737,198.0,1090.0
2026-07-01,IT,2024-09-01,1,64737,96.0,656.0
2026-07-01,IT,2022-06-01,1,69866,80.0,1489.0
2026-07-01,IT,2012-10-01,1,50317,168.0,5013.0
2026-07-01,IT,2022-07-01,1,47588,185.0,1456.0
2026-07-01,IT,2016-09-01,1,50714,165.0,3582.0
2026-07-01,IT,2018-01-01,1,49449,174.0,3085.0
2026-07-01,IT,2014-08-01,1,55364,131.0,4348.0
2026-07-01,IT,2017-11-01,1,52743,150.0,3141.0
2026-07-01,IT,2012-01-01,2,175179,69.0,5295.0
2026-07-01,IT,2023-06-01,2,97833,178.5,1121.5
2026-07-01,IT,2024-12-01,2,128191,109.5,563.0
2026-07-01,IT,2025-02-01,2,177895,71.0,503.0
2026-07-01,IT,1982-11-01,2,153742,71.5,15919.0
2026-07-01,IT,2020-06-01,2,111220,138.0,2207.5
2026-07-01,IT,1995-01-01,2,113133,135.0,11504.0
2026-07-01,IT,2023-11-01,2,105077,152.0,957.0
2026-07-01,IT,2021-02-01,2,173521,89.0,1965.0
2026-07-01,IT,1998-01-01,2,107017,153.0,10408.0
2026-07-01,IT,2025-10-01,2,161500,76.5,253.5
2026-07-01,IT,2025-08-01,3,222561,97.33333333333333,313.0
2026-07-01,IT,2025-05-01,3,175223,121.33333333333333,415.6666666666667
2026-07-01,IT,2019-03-01,3,194069,103.33333333333333,2653.3333333333335
2026-07-01,IT,2025-07-01,3,189096,106.0,348.0
2026-07-01,IT,2024-10-01,4,273523,93.0,614.0
2026-07-01,IT,2024-11-01,4,272960,112.5,585.25
2026-07-01,IT,2025-06-01,4,227990,139.25,383.25
2026-07-01,IT,2025-03-01,4,340553,89.25,460.0
2026-07-01,IT,2025-01-01,5,441627,64.0,542.0
2026-07-01,IT,2025-04-01,7,519305,98.57142857142857,442.42857142857144
2026-07-01,IT,2024-06-01,7,408858,124.28571428571428,746.1428571428572
2026-07-01,IT,2025-09-01,7,440112,129.14285714285714,282.4285714285714
2026-07-01,IT,2026-03-01,8,763906,84.375,106.62500000000001
2026-07-01,IT,2026-02-01,13,1134579,88.23076923076923,129.07692307692307
2026-07-01,IT,2026-05-01,15,1728642,66.06666666666666,45.93333333333333
2026-07-01,IT,2026-04-01,15,1585170,60.06666666666666,78.6
2026-07-01,IT,2026-01-01,17,1644579,77.88235294117646,163.5294117647059
2026-07-01,IT,2026-06-01,20,1747495,87.65,18.150000000000002
2026-06-28,IT,2024-09-01,1,60834,100.0,653.0
2026-06-28,IT,2013-01-01,1,96659,44.0,4926.0
2026-06-28,IT,2017-05-01,1,78330,63.0,3341.0
2026-06-28,IT,2025-02-01,1,129481,19.0,494.0
2026-06-28,IT,2025-12-01,1,47274,169.0,206.0
2026-06-28,IT,2023-02-01,1,62317,93.0,1234.0
2026-06-28,IT,2017-11-01,1,57892,114.0,3138.0
2026-06-28,IT,2022-05-01,1,105599,34.0,1514.0
2026-06-28,IT,2024-07-01,1,44495,200.0,709.0
2026-06-28,IT,2022-09-01,1,63396,89.0,1381.0
2026-06-28,IT,2005-06-01,1,44659,197.0,7688.0
2026-06-28,IT,2005-05-01,1,50753,142.0,7702.0
2026-06-28,IT,2022-07-01,1,50282,148.0,1453.0
2026-06-28,IT,1992-01-01,1,45242,191.0,12597.0
2026-06-28,IT,2025-11-01,1,112840,26.0,233.0
2026-06-28,IT,2020-09-01,1,50344,145.0,2102.0
2026-06-28,IT,2011-12-01,1,59534,105.0,5305.0
2026-06-28,IT,2011-04-01,1,64574,86.0,5539.0
2026-06-28,IT,2016-04-01,1,47469,165.0,3719.0
2026-06-28,IT,2018-11-01,1,45261,190.0,2767.0
2026-06-28,IT,2023-06-01,1,44532,199.0,1122.0
2026-06-28,IT,2019-10-01,1,47180,171.0,2445.0
2026-06-28,IT,2020-10-01,1,44608,198.0,2067.0
2026-06-28,IT,1998-01-01,1,61146,97.0,10405.0
2026-06-28,IT,1996-10-01,1,46183,180.0,10835.0
2026-06-28,IT,2018-10-01,1,66196,82.0,2812.0
2026-06-28,IT,2012-10-01,1,47690,162.0,5010.0
2026-06-28,IT,2019-06-01,1,45497,187.0,2557.0
2026-06-28,IT,2016-01-01,1,60967,99.0,3810.0
2026-06-28,IT,1983-06-01,1,59410,107.0,15717.0
2026-06-28,IT,1993-01-01,1,71879,70.0,12231.0
2026-06-28,IT,2024-02-01,1,49098,156.0,877.0
2026-06-28,IT,2022-06-01,1,59505,106.0,1486.0
2026-06-28,IT,2009-05-01,1,47697,161.0,6246.0
2026-06-28,IT,2016-10-01,1,52081,136.0,3537.0
2026-06-28,IT,2018-09-01,1,45082,193.0,2837.0
2026-06-28,IT,2018-01-01,1,52022,137.0,3082.0
2026-06-28,IT,2018-06-01,1,45392,188.0,2921.0
2026-06-28,IT,2013-06-01,1,47595,163.0,4772.0
2026-06-28,IT,2014-08-01,1,52246,133.0,4345.0
2026-06-28,IT,2025-10-01,2,131642,83.0,250.5
2026-06-28,IT,2021-02-01,2,183408,99.5,1962.0
2026-06-28,IT,2012-01-01,2,179220,70.5,5292.0
2026-06-28,IT,2016-09-01,2,94723,173.0,3579.0
2026-06-28,IT,2020-06-01,2,110416,123.5,2204.5
2026-06-28,IT,2023-11-01,2,99019,153.5,954.0
2026-06-28,IT,1982-11-01,2,165966,59.0,15916.0
2026-06-28,IT,2025-07-01,3,194901,87.66666666666667,345.0
2026-06-28,IT,1995-01-01,3,152286,150.66666666666666,11501.0
